Codi,Nom del centre de estudi,Població,Universitat,Tipus de centre,Places orientatives,Preu orientatiu,Observacions,PAU / CFGS,Més grans de 25 anys,Titulats universitaris,Més grans de 45 anys,Branca,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
21082,QUÍMICA,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,120,NAN,16,9.396,5.000,5.000,5.000,C,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
21083,VETERINÀRIA,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,115,NAN,16,11.930,7.563,8.640,5.000,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
21084,COMPTABILITAT I FINANCES,SABADELL,UAB,U. PÚBL.,150,NAN,16,8.612,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
21085,COMUNICACIÓ AUDIOVISUAL,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,80,NAN,16,10.520,5.000,5.000,5.000,CSJ,2,2,0,0,1,1,2,0,1,0,1,0,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2
21086,DRET,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,200,NAN,16,9.746,6.188,6.850,5.000,CSJ,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,2,2,0,0,0,0,2,0
21087,EMPRESA I TECNOLOGIA,SABADELL,UAB,U. PÚBL.,80,NAN,16,9.600,5.000,5.000,5.000,CSJ,0,0,1,1,0,0,0,1,0,2,2,0,0,0,2,0,0,0,0,2,2,1,0,0,0,2,0
21090,ENGINYERIA QUÍMICA,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,80,NAN,16,8.874,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
21095,FISIOTERÀPIA,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,80,NAN,16,10.620,7.000,8.220,7.000,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
21096,PERIODISME,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,160,NAN,16,9.718,5.000,5.000,5.000,CSJ,0,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,2,2,0,0,2,0,2,2
21097,PUBLICITAT I RELACIONS PÚBLIQUES,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,80,NAN,16,11.129,5.000,5.000,5.000,CSJ,0,0,0,2,0,0,2,0,1,2,1,0,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2
21098,ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES / DRET (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,80,NAN,04-16,10.506,5.000,6.180,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,1,2,0,0,0,0,2,2,2,0,0,0,2,0
21098,ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES / DRET (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,80,NAN,04-16,10.506,5.000,6.180,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,1,2,0,0,0,0,2,2,2,0,0,0,2,0
21098,DRET / ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,80,NAN,04-16,10.506,5.000,6.180,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,1,2,0,0,0,0,2,2,2,0,0,0,2,0
21098,DRET / ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,80,NAN,04-16,10.506,5.000,6.180,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,1,2,0,0,0,0,2,2,2,0,0,0,2,0
21099,ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES (DOCÈNCIA EN ANGLÈS),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,70,NAN,16,10.416,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
21100,FÍSICA / QUÍMICA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,11.620,5.000,6.350,5.000,C,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0
21100,FÍSICA / QUÍMICA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,11.620,5.000,6.350,5.000,C,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0
21100,QUÍMICA / FÍSICA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,11.620,5.000,6.350,5.000,C,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0
21100,QUÍMICA / FÍSICA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,11.620,5.000,6.350,5.000,C,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0
21101,HUMANITATS,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,70,NAN,16,5.000,5.000,5.000,5.000,AH,2,2,0,0,2,0,1,0,2,1,2,0,1,2,2,2,2,2,2,0,0,0,0,1,0,2,2
21102,EDUCACIÓ PRIMÀRIA (DOCÈNCIA EN ANGLÈS),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,75,NAN,03-16-19,8.610,5.000,5.000,5.000,CSJ,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2
21104,CIÈNCIA POLÍTICA I GESTIÓ PÚBLICA / DRET (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,11.090,5.094,6.550,5.000,CSJ,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,0
21104,CIÈNCIA POLÍTICA I GESTIÓ PÚBLICA / DRET (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,11.090,5.094,6.550,5.000,CSJ,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,0
21104,DRET / CIÈNCIA POLÍTICA I GESTIÓ PÚBLICA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,11.090,5.094,6.550,5.000,CSJ,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,0
21104,DRET / CIÈNCIA POLÍTICA I GESTIÓ PÚBLICA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,11.090,5.094,6.550,5.000,CSJ,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,0
21105,ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ / ENGINYERIA INFORMÀTICA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,9.498,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
21105,ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ / ENGINYERIA INFORMÀTICA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,9.498,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
21105,ENGINYERIA INFORMÀTICA / ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,9.498,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
21105,ENGINYERIA INFORMÀTICA / ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,9.498,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
21106,ENGINYERIA ELECTRÒNICA DE TELECOMUNICACIÓ / ENGINYERIA INFORMÀTICA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,8.893,5.000,5.000,5.000,EA,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
21106,ENGINYERIA ELECTRÒNICA DE TELECOMUNICACIÓ / ENGINYERIA INFORMÀTICA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,8.893,5.000,5.000,5.000,EA,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
21106,ENGINYERIA INFORMÀTICA / ENGINYERIA ELECTRÒNICA DE TELECOMUNICACIÓ (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,8.893,5.000,5.000,5.000,EA,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
21106,ENGINYERIA INFORMÀTICA / ENGINYERIA ELECTRÒNICA DE TELECOMUNICACIÓ (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,8.893,5.000,5.000,5.000,EA,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
21107,DIRECCIÓ HOTELERA,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL. CA,90,5.940 ,17,5.000,5.000,5.000,5.000,CSJ,0,0,1,0,0,0,0,1,1,2,2,0,0,0,1,1,0,0,0,2,2,1,0,1,0,0,0
21108,CRIMINOLOGIA / DRET (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,25,NAN,04-16,10.956,6.000,7.410,5.000,CSJ,0,0,0,2,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,2,2,0,0,0,0,2,0
21108,CRIMINOLOGIA / DRET (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,25,NAN,04-16,10.956,6.000,7.410,5.000,CSJ,0,0,0,2,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,2,2,0,0,0,0,2,0
21108,DRET / CRIMINOLOGIA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,25,NAN,04-16,10.956,6.000,7.410,5.000,CSJ,0,0,0,2,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,2,2,0,0,0,0,2,0
21108,DRET / CRIMINOLOGIA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,25,NAN,04-16,10.956,6.000,7.410,5.000,CSJ,0,0,0,2,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,2,2,0,0,0,0,2,0
21109,DRET / RELACIONS LABORALS (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,10.250,5.000,6.830,5.000,CSJ,0,0,1,0,0,0,0,0,0,2,2,1,0,1,2,1,0,0,0,2,2,0,0,0,0,2,0
21109,DRET / RELACIONS LABORALS (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,10.250,5.000,6.830,5.000,CSJ,0,0,1,0,0,0,0,0,0,2,2,1,0,1,2,1,0,0,0,2,2,0,0,0,0,2,0
21109,RELACIONS LABORALS / DRET (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,10.250,5.000,6.830,5.000,CSJ,0,0,1,0,0,0,0,0,0,2,2,1,0,1,2,1,0,0,0,2,2,0,0,0,0,2,0
21109,RELACIONS LABORALS / DRET (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,10.250,5.000,6.830,5.000,CSJ,0,0,1,0,0,0,0,0,0,2,2,1,0,1,2,1,0,0,0,2,2,0,0,0,0,2,0
21110,ECONOMIA (DOCÈNCIA EN ANGLÈS),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,40,NAN,16,9.527,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
21111,EDUCACIÓ INFANTIL / EDUCACIÓ PRIMÀRIA (5 ANYS) (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16-19,11.260,5.000,6.800,5.000,CSJ,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2
21111,EDUCACIÓ INFANTIL / EDUCACIÓ PRIMÀRIA (5 ANYS) (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16-19,11.260,5.000,6.800,5.000,CSJ,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2
21111,EDUCACIÓ PRIMÀRIA / EDUCACIÓ INFANTIL (5 ANYS) (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16-19,11.260,5.000,6.800,5.000,CSJ,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2
21111,EDUCACIÓ PRIMÀRIA / EDUCACIÓ INFANTIL (5 ANYS) (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16-19,11.260,5.000,6.800,5.000,CSJ,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2
21112,"ENGINYERIA ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENGINYERIA MECÀNICA ""EU SALESIANA DE SARRIÀ"" (SIMULTANEÏTAT)",BARCELONA,UAB,U. PÚBL. CA,15,7.710 ,04-17,6.924,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
21112,"ENGINYERIA ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENGINYERIA MECÀNICA ""EU SALESIANA DE SARRIÀ"" (SIMULTANEÏTAT)",BARCELONA,UAB,U. PÚBL. CA,15,7.710 ,04-17,6.924,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
21112,"ENGINYERIA MECÀNICA / ENGINYERIA ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA ""EU SALESIANA DE SARRIÀ"" (SIMULTANEÏTAT)",BARCELONA,UAB,U. PÚBL. CA,15,7.710 ,04-17,6.924,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
21112,"ENGINYERIA MECÀNICA / ENGINYERIA ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA ""EU SALESIANA DE SARRIÀ"" (SIMULTANEÏTAT)",BARCELONA,UAB,U. PÚBL. CA,15,7.710 ,04-17,6.924,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
21113,PREVENCIÓ I SEGURETAT INTEGRAL (EN XARXA),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL. CA,33,5.940 ,05-17,5.000,5.000,5.000,5.000,CSJ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
21114,TURISME (DOCÈNCIA EN ANGLÈS),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL. CA,60,5.220 ,17,5.000,5.000,5.000,5.000,CSJ,1,1,0,0,0,0,0,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,0,0,0,0
21115,ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ / ENGINYERIA ELECTRÒNICA DE TELECOMUNICACIÓ (AGRUPACIÓ),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,140,NAN,13-16,7.458,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
21115,ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ / ENGINYERIA ELECTRÒNICA DE TELECOMUNICACIÓ (AGRUPACIÓ),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,140,NAN,13-16,7.458,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
21115,ENGINYERIA ELECTRÒNICA DE TELECOMUNICACIÓ / ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ (AGRUPACIÓ),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,140,NAN,13-16,7.458,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
21115,ENGINYERIA ELECTRÒNICA DE TELECOMUNICACIÓ / ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ (AGRUPACIÓ),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,140,NAN,13-16,7.458,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
21117,CIÈNCIES DE L'ANTIGUITAT,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,60,NAN,16,5.000,5.000,5.000,5.000,AH,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,2,0
21118,ENGINYERIA DE DADES,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,60,NAN,16,9.882,5.000,5.000,5.000,EA,0,0,2,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
21121,COMUNICACIÓ DE LES ORGANITZACIONS,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,60,NAN,16,9.406,5.000,5.000,5.000,CSJ,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,2,0,0,2,0,0,2
21122,MATEMÀTICA COMPUTACIONAL I ANALÍTICA DE DADES,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,40,NAN,16,11.666,5.000,7.730,5.000,C,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0
21123,RELACIONS INTERNACIONALS,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,50,NAN,16,11.592,6.875,6.770,5.000,CSJ,0,0,1,0,1,0,1,1,1,2,2,1,0,1,1,1,0,0,0,2,2,1,0,1,0,2,0
21124,GEOGRAFIA MEDI AMBIENT I PLANIFICACIÓ TERRITORIAL,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,60,NAN,16,5.480,5.000,5.000,6.500,CSJ,0,0,1,0,1,0,0,0,1,1,2,1,1,2,2,1,0,0,0,2,2,0,0,0,0,0,0
21125,CIÈNCIA POLÍTICA I GESTIÓ PÚBLICA / SOCIOLOGIA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,9.584,5.000,5.000,5.000,CSJ,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,0
21125,CIÈNCIA POLÍTICA I GESTIÓ PÚBLICA / SOCIOLOGIA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,9.584,5.000,5.000,5.000,CSJ,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,0
21125,SOCIOLOGIA / CIÈNCIA POLÍTICA I GESTIÓ PÚBLICA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,9.584,5.000,5.000,5.000,CSJ,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,0
21125,SOCIOLOGIA / CIÈNCIA POLÍTICA I GESTIÓ PÚBLICA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,9.584,5.000,5.000,5.000,CSJ,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,0
21126,COMUNICACIÓ INTERACTIVA,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,60,NAN,16,7.136,5.000,5.000,5.000,CSJ,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,2,2,0,2,2,0,0,0
21127,"ENGINYERIA EN ENERGIES RENOVABLES I EFICIÈNCIA ENERGÈTICA ""EU SALESIANA DE SARRIÀ""",BARCELONA,UAB,U. PÚBL. CA,30,7.710 ,17,5.786,5.000,6.810,5.000,EA,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
21128,ESTADÍSTICA APLICADA,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,40,NAN,16,9.947,5.688,8.510,5.000,C,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
21129,ESTADÍSTICA APLICADA / SOCIOLOGIA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,8.824,5.000,5.000,5.000,C- CSJ,0,0,2,0,1,0,1,1,1,2,2,1,0,1,2,1,0,0,0,2,2,1,0,1,0,2,0
21129,ESTADÍSTICA APLICADA / SOCIOLOGIA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,8.824,5.000,5.000,5.000,C- CSJ,0,0,2,0,1,0,1,1,1,2,2,1,0,1,2,1,0,0,0,2,2,1,0,1,0,2,0
21129,SOCIOLOGIA / ESTADÍSTICA APLICADA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,8.824,5.000,5.000,5.000,C- CSJ,0,0,2,0,1,0,1,1,1,2,2,1,0,1,2,1,0,0,0,2,2,1,0,1,0,2,0
21129,SOCIOLOGIA / ESTADÍSTICA APLICADA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,04-16,8.824,5.000,5.000,5.000,C- CSJ,0,0,2,0,1,0,1,1,1,2,2,1,0,1,2,1,0,0,0,2,2,1,0,1,0,2,0
21131,CIÈNCIES,CERDANYOLA DEL VALLÈS,UAB / UAM / UC3M,U. PÚBL.,15,NAN,09,6.154,5.000,5.000,5.000,C,0,0,2,2,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0
21132,"ENGINYERIA D'AUTOMOCIÓ ""EU SALESIANA DE SARRIÀ""",BARCELONA,UAB,U. PÚBL. CA,50,7.710 ,17,7.030,5.000,5.000,5.000,EA,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
21133,ESTUDIS D'ESPANYOL I XINÈS: LLENGUA LITERATURA I CULTURA,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,40,NAN,01-16,5.000,5.000,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
21134,FILOLOGIA CATALANA: ESTUDIS DE LITERATURA I LINGÜÍSTICA,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,40,NAN,16,5.000,5.000,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
21135,ESTUDIS ANGLESOS,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,80,NAN,16,6.093,5.000,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
21136,LLENGUA I LITERATURA ESPANYOLES,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,60,NAN,16,5.000,5.000,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
21137,CIÈNCIA TECNOLOGIA I HUMANITATS,CERDANYOLA DEL VALLÈS,UAB / UAM / UC3M,U. PÚBL.,15,NAN,16-25,7.116,5.000,6.800,5.000,CSJ,0,0,2,2,0,0,0,2,0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,0,0,2,2
21138,HISTÒRIA POLÍTICA I ECONOMIA CONTEMPORÀNIES,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,60,NAN,16,8.873,5.000,5.000,5.000,CSJ,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,1,1,1,0,0,2,0,0,0,0,2,1
21139,INTEL·LIGÈNCIA ARTIFICIAL / ARTIFICIAL INTELLIGENCE (DOCÈNCIA EN ANGLÈS),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,40,NAN,16,10.510,5.000,5.000,5.000,EA,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0
21140,ESTUDIS D'ANGLÈS I CATALÀ,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,30,NAN,16,5.000,5.000,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
21141,ESTUDIS D'ANGLÈS I DE CLÀSSIQUES,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,30,NAN,16,5.000,5.000,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
21142,ESTUDIS D'ANGLÈS I ESPANYOL,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,30,NAN,16,5.882,5.000,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
21143,ESTUDIS D'ANGLÈS I FRANCÈS,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,30,NAN,16,5.000,5.000,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
21144,ESTUDIS DE CATALÀ I ESPANYOL,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,30,NAN,16,5.000,5.000,8.600,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2
