31045 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
11102 CSJ	0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 0 0 0 2 2 0 2 2 0 0 0
11112 CSJ	1 1 0 0 0 0 2 0 2 2 2 0 0 2 2 2 0 0 0 2 2 0 2 2 0 0 0
41024 CSJ	0 0 2 0 0 0 0 2 0 2 2 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
41063 CSJ	0 0 2 0 0 0 0 2 0 2 2 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
11062 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0
41061 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0
61031 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0
81081 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0
71044 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0
91021 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0
11044 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
91061 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
31105 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
31098 EA	0 0 2 0 2 2 0 2 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0
11045 CSJ	1 1 0 2 0 0 0 0 0 1 2 0 1 2 2 0 0 0 1 2 2 0 0 1 0 2 0
21052 CSJ	1 1 0 2 0 0 0 0 0 1 2 0 1 2 2 0 0 0 1 2 2 0 0 1 0 2 0
81043 CSJ	1 1 0 2 0 0 0 0 0 1 2 0 1 2 2 0 0 0 1 2 2 0 0 1 0 2 0
71020 CSJ	1 1 0 2 0 0 0 0 0 1 2 0 1 2 2 0 0 0 1 2 2 0 0 1 0 2 0
21096 CSJ	0 0 0 2 0 0 0 0 0 0 2 0 0 2 2 0 2 2 0 2 2 0 0 2 0 2 2
41025 CSJ	0 0 0 2 0 0 0 0 0 0 2 0 0 2 2 0 2 2 0 2 2 0 0 2 0 2 2
71021 CSJ	0 0 0 2 0 0 0 0 0 0 2 0 0 2 2 0 2 2 0 2 2 0 0 2 0 2 2
91014 CSJ	0 0 0 2 0 0 0 0 0 0 2 0 0 2 2 0 2 2 0 2 2 0 0 2 0 2 2
71045 EA	0 0 1 0 0 2 0 2 0 2 2 0 0 0 0 0 0 0 0 2 0 1 2 0 2 0 0
11046 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
91045 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
21054 CSJ	0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0
21113 CSJ	0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0
11111 AH	2 2 0 0 0 0 1 2 2 2 0 0 0 0 0 1 0 0 0 2 2 0 1 2 1 0 0
11047 CS	0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 2 1 0 0 0 1 0
21081 CS	0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 2 1 0 0 0 1 0
61020 CS	0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 2 1 0 0 0 1 0
81033 CS	0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 2 1 0 0 0 1 0
71022 CS	0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 2 1 0 0 0 1 0
91022 CS	0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 2 1 0 0 0 1 0
11093 CSJ	0 0 0 2 0 0 2 0 1 2 1 0 0 2 2 2 2 2 0 2 2 0 0 2 0 0 2
21097 CSJ	0 0 0 2 0 0 2 0 1 2 1 0 0 2 2 2 2 2 0 2 2 0 0 2 0 0 2
41004 CSJ	0 0 0 2 0 0 2 0 1 2 1 0 0 2 2 2 2 2 0 2 2 0 0 2 0 0 2
81002 CSJ	0 0 0 2 0 0 2 0 1 2 1 0 0 2 2 2 2 2 0 2 2 0 0 2 0 0 2
71023 CSJ	0 0 0 2 0 0 2 0 1 2 1 0 0 2 2 2 2 2 0 2 2 0 0 2 0 0 2
91015 CSJ	0 0 0 2 0 0 2 0 1 2 1 0 0 2 2 2 2 2 0 2 2 0 0 2 0 0 2
81077 CSJ	1 1 0 2 0 0 2 0 2 2 2 0 0 2 2 2 2 2 0 2 2 0 0 2 0 0 2
11049 C	0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
21082 C	0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
81034 C	0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
71024 C	0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
71066 C	0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
21123 CSJ	0 0 1 0 1 0 1 1 1 2 2 1 0 1 1 1 0 0 0 2 2 1 0 1 0 2 0
11050 CSJ	0 0 1 0 0 0 0 0 0 2 2 1 0 1 1 1 0 0 0 2 2 0 0 0 0 2 0
21055 CSJ	0 0 1 0 0 0 0 0 0 2 2 1 0 1 1 1 0 0 0 2 2 0 0 0 0 2 0
41026 CSJ	0 0 1 0 0 0 0 0 0 2 2 1 0 1 1 1 0 0 0 2 2 0 0 0 0 2 0
71082 CSJ	0 0 1 0 0 0 0 0 0 2 2 1 0 1 1 1 0 0 0 2 2 0 0 0 0 2 0
61033 CSJ	0 0 1 0 0 0 0 0 0 2 2 1 0 1 1 1 0 0 0 2 2 0 0 0 0 2 0
11076 CSJ	0 0 1 0 0 0 0 1 0 2 2 1 0 1 1 1 0 0 0 2 2 1 2 2 0 2 0
11063 CSJ	0 0 1 0 1 0 1 1 1 2 2 1 0 1 2 1 0 0 0 2 2 1 0 1 0 2 0
21056 CSJ	0 0 1 0 1 0 1 1 1 2 2 1 0 1 2 1 0 0 0 2 2 1 0 1 0 2 0
91915 EA	0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
31038 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
21057 CS	0 0 2 0 0 0 0 1 0 0 2 2 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0
91016 CS	0 0 2 0 0 0 0 1 0 0 2 2 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0
21058 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 1 0 0 0 0 1 0 2 2
41040 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 1 0 0 0 0 1 0 2 2
21064 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 1 0 0 0 0 1 0 2 2
41006 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 1 0 0 0 0 1 0 2 2
21065 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 1 0 0 0 0 1 0 2 2
11051 CSJ	0 0 0 0 0 0 0 0 0 2 2 0 0 0 2 0 0 0 0 2 2 0 0 0 0 1 0
61034 CSJ	0 0 0 0 0 0 0 0 0 2 2 0 0 0 2 0 0 0 0 2 2 0 0 0 0 1
81044 CSJ	0 0 0 0 0 0 0 0 0 2 2 0 0 0 2 0 0 0 0 2 2 0 0 0 0 1 0
71026 CSJ	0 0 0 0 0 0 0 0 0 2 2 0 0 0 2 0 0 0 0 2 2 0 0 0 0 1 0
11011 CSJ	1 1 0 0 0 0 0 0 2 2 2 0 0 2 2 2 0 0 0 2 2 0 0 0 0 0 0
11086 CSJ	1 1 0 0 0 0 0 0 2 2 2 0 0 2 2 2 0 0 0 2 2 0 0 0 0 0 0
21059 CSJ	1 1 0 0 0 0 0 0 2 2 2 0 0 2 2 2 0 0 0 2 2 0 0 0 0 0 0
21114 CSJ	1 1 0 0 0 0 0 0 2 2 2 0 0 2 2 2 0 0 0 2 2 0 0 0 0 0 0
61021 CSJ	1 1 0 0 0 0 0 0 2 2 2 0 0 2 2 2 0 0 0 2 2 0 0 0 0 0 0
81039 CSJ	1 1 0 0 0 0 0 0 2 2 2 0 0 2 2 2 0 0 0 2 2 0 0 0 0 0 0
81036 CSJ	1 1 0 0 0 0 0 0 2 2 2 0 0 2 2 2 0 0 0 2 2 0 0 0 0 0 0
81038 CSJ	1 1 0 0 0 0 0 0 2 2 2 0 0 2 2 2 0 0 0 2 2 0 0 0 0 0 0
21083 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
