Notes de tall 1a assignació Juny 2024 (11/07/24),Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Codi,Nom del centre d'estudi i població,SiglesUniversitat,PAU /CFGS,Més grans de25 anys,Titulatsuniversitaris,Més grans de45 anys
Ordre alfabètic per centre d'estudi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ESTUDIS DE GRAU I TÍTOLS PROPIS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Codi,Nom del centre d'estudi i població,SiglesUniversitat,PAU /CFGS,Més grans de25 anys,Titulatsuniversitaris,Més grans de45 anys,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21026.0,Enginyeria Mecànica "EU Salesiana de Sarrià" (Barcelona),UAB,6 946,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,31027.0,Enginyeria Mecànica (Barcelona / Sant Adrià de Besòs),UPC,9 376,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81022.0,Enginyeria Mecànica (Girona),UdG,7 507,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71040.0,Enginyeria Mecànica (Tarragona),URV,7 792,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91011.0,Enginyeria Mecatrònica (Vic),UVic-UCC,5 000,5 938,5 850,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11019.0,Enginyeria Química (Barcelona),UB,10 120,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,31055.0,Enginyeria Química (Barcelona / Sant Adrià de Besòs),UPC,9 042,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21090.0,Enginyeria Química (Cerdanyola del Vallès),UAB,8 874,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81023.0,Enginyeria Química (Girona),UdG,7 926,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71041.0,Enginyeria Química (Tarragona),URV,8 408,5 000,5 000,6 833
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71013.0,Enologia (Tarragona),URV,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91902.0,Estadística (Barcelona),UB / UPC,10 550,5 000,7 300,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21128.0,Estadística Aplicada (Cerdanyola del Vallès),UAB,9 947,5 688,8 510,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21129.0,Estadística Aplicada / Sociologia (simultaneïtat) (Cerdanyola del Vallès),UAB,8 824,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11021.0,Estudis Anglesos (docència en Anglès) (Barcelona),UB,6 078,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21135.0,Estudis Anglesos (Cerdanyola del Vallès),UAB,6 093,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61054.0,Estudis Anglesos (Lleida),UdL,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61051.0,Estudis Anglesos / Llengües Aplicades i Traducció (simultaneïtat) (Lleida),UdL,5 000,5 000,6 400,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11094.0,Estudis Àrabs i Hebreus (Barcelona),UB,5 000,5 000,6 400,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21140.0,Estudis d'Anglès i Català (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21141.0,Estudis d'Anglès i de Clàssiques (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21142.0,Estudis d'Anglès i Espanyol (Cerdanyola del Vallès),UAB,5 882,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21143.0,Estudis d'Anglès i Francès (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21030.0,Estudis d'Àsia Oriental -Japonès- (Cerdanyola del Vallès),UAB,7 170,8 000,6 990,6 833
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21067.0,Estudis d'Àsia Oriental -Xinès- (Cerdanyola del Vallès),UAB,6 682,8 563,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21144.0,Estudis de Català i Espanyol (Cerdanyola del Vallès),UAB,5 000,5 000,8 600,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21133.0,Estudis d'Espanyol i Xinès: Llengua  Literatura i Cultura (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41065.0,Estudis Globals (Barcelona),UPF,11 358,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41066.0,Estudis Globals (Només per a estudiants amb uns estudis de batxillerat oequivalent que NO pertanyin a sistemes educatius de la Unió Europea ni d'altresestats amb acords de reciprocitats) (Barcelona),UPF,5 000,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81084.0,Estudis Globals / Global Studies (docència en Anglès) (Girona),UdG,7 154,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91062.0,Estudis Globals / Global Studies (docència en Anglès) (Vic),UVic-UCC,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81085.0,Estudis Globals / Global Studies (docència en Anglès) / Turisme (simultaneïtat)(Girona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41022.0,Estudis Internacionals d'Economia i Empresa - International Business Economics(docència en Anglès) (Barcelona),UPF,12 544,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21148.0,Estudis Socioculturals de Gènere (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,6 500
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11023.0,Estudis Literaris (Barcelona),UB,7 300,5 000,7 800,9 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11024.0,Farmàcia (Barcelona),UB,11 216,5 000,7 150,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11075.0,Farmàcia / Nutrició Humana i Dietètica (simultaneïtat) (Barcelona / Santa Colomade Gramenet),UB,11 780,7 813,6 850,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11025.0,Filologia Catalana (Barcelona),UB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81070.0,Filologia Catalana (Girona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21134.0,Filologia Catalana: Estudis de Literatura i Lingüística (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61055.0,Filologia Catalana i Estudis Occitans (Lleida),UdL,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81080.0,Filologia Catalana / Filologia Hispànica (simultaneïtat) (Girona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61058.0,Filologia Catalana i Estudis Occitans / Llengües Aplicades i Traducció(simultaneïtat) (Lleida),UdL,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11026.0,Filologia Clàssica (Barcelona),UB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11027.0,Filologia Hispànica (Barcelona),UB,5 000,5 000,5 000,6 333
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81071.0,Filologia Hispànica (Girona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61079.0,Filologia Hispànica (Lleida),UdL,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61080.0,Filologia Hispànica / Llengües Aplicades i Traducció (simultaneïtat) (Lleida),UdL,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11061.0,Filosofia (Barcelona),UB,5 000,5 000,6 940,7 500
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21032.0,Filosofia (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81072.0,Filosofia (Girona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41042.0,Filosofia  Política i Economia (Cerdanyola del Vallès / Barcelona),UPF / UAB,12 260,5 000,9 700,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71014.0,Finances i Comptabilitat (Reus),URV,6 196,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11030.0,Física (Barcelona),UB,11 716,5 000,7 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21001.0,Física (Cerdanyola del Vallès),UAB,11 770,5 000,6 530,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11020.0,Física / Matemàtiques (simultaneïtat) (Barcelona),UB,13 192,5 500,8 380,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21005.0,Física / Matemàtiques (simultaneïtat) (Cerdanyola del Vallès),UAB,13 438,7 938,6 950,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21100.0,Física / Química (simultaneïtat) (Cerdanyola del Vallès),UAB,11 620,5 000,6 350,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21095.0,Fisioteràpia (Cerdanyola del Vallès),UAB,10 620,7 000,8 220,7 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61019.0,Fisioteràpia (Lleida),UdL,10 117,6 438,8 940,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41055.0,Fisioteràpia "Tecnocampus" (Mataró),UPF,8 240,5 000,7 473,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91041.0,Fisioteràpia (Campus Manresa) (Manresa),UVic-UCC,7 631,5 000,7 480,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71043.0,Fisioteràpia (Reus),URV,9 425,5 594,8 277,5 333
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91918.0,Fisioteràpia (docència en Anglès) (només per a estudiants espanyols oestrangers amb residència) (L'Hospitalet de Llobregat),UdG / UB,6 516,5 000,8 680,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91919.0,Fisioteràpia (docència en Anglès) (només per a estudiants sense nacionalitatespanyola ni residència a l'Estat Espanyol) (L'Hospitalet de Llobregat),UdG / UB,7 445,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81087.0,Fisioteràpia "EUSES" (Salt),UdG,7 787,5 000,7 351,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21033.0,Fisioteràpia "Gimbernat" (Sant Cugat del Vallès),UAB,6 750,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71048.0,Fisioteràpia (Tortosa),URV,7 089,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91012.0,Fisioteràpia (Vic),UVic-UCC,7 689,5 000,7 359,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61044.0,Fisioteràpia / Infermeria (simultaneïtat) (Lleida),UdL,11 797,5 000,8 158,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61057.0,Fisioteràpia / Nutrició Humana i Dietètica (simultaneïtat) (Igualada),UdL,10 480,6 813,7 730,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21035.0,Genètica (Cerdanyola del Vallès),UAB,11 740,5 000,6 210,6 833
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61026.0,Geografia (Lleida),UdL,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11108.0,Geografia i Canvi Global (Barcelona),UB,5 146,5 125,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71015.0,Geografia  Anàlisi Territorial i Sostenibilitat (Vila-Seca),URV,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21124.0,Geografia  Medi Ambient i Planificació Territorial (Cerdanyola del Vallès),UAB,5 480,5 000,5 000,6 500
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81073.0,Geografia  Territori i Medi Ambient (Girona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11032.0,Geologia (Barcelona),UB,5 000,6 063,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21037.0,Geologia (Cerdanyola del Vallès),UAB,6 553,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21038.0,Gestió Aeronàutica (Sabadell),UAB,8 124,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21149.0,Gestió de Ciutats Intel·ligents i Sostenibles (Cerdanyola del Vallès),UAB,6 798,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11091.0,Gestió d'Informació i Documentació Digital (Barcelona),UB,6 760,5 000,8 350,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91060.0,Gestió de la Societat Digital (Campus Manresa) (Manresa),UVic-UCC,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71068.0,Gestió en Turisme i Hoteleria (Vila-Seca),URV,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11052.0,Gestió i Administració Pública (Barcelona),UB,7 600,5 000,7 130,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41064.0,Grau Obert  Programa de (agrupació) (Barcelona),UPF,10 686,5 000,7 440,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11035.0,Història (Barcelona),UB,5 000,5 000,5 000,5 500
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21040.0,Història (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81074.0,Història (Girona),UdG,5 000,5 313,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61028.0,Història (Lleida),UdL,5 000,5 000,5 000,6 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71077.0,Història (Tarragona),URV,5 178,5 000,5 000,6 167
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11104.0,Història / Història de l'Art (simultaneïtat) (Barcelona),UB,8 812,6 000,5 000,5 667
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81078.0,Història / Història de l'Art (simultaneïtat) (Girona),UdG,7 952,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11034.0,Història de l'Art (Barcelona),UB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21039.0,Història de l'Art (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 667
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81075.0,Història de l'Art (Girona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71078.0,Història de l'Art i Arqueologia (Tarragona),URV,5 000,6 500,5 000,5 500
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61081.0,Història de l'Art i Gestió del Patrimoni Artístic (Lleida),UdL,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21138.0,Història  Política i Economia Contemporànies (Cerdanyola del Vallès),UAB,8 873,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41003.0,Humanitats (Barcelona),UPF,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21101.0,Humanitats (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11081.0,Infermeria (Campus Clínic) (Barcelona),UB,11 976,7 219,8 400,6 833
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21043.0,Infermeria "Sant Pau" (Barcelona),UAB,10 248,5 938,7 740,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41021.0,Infermeria "Escola Superior d'Infermeria del Mar" (Barcelona),UPF,9 580,5 750,7 100,5 167
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21044.0,Infermeria (Cerdanyola del Vallès),UAB,10 982,6 125,7 980,6 333
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71032.0,Infermeria (el Vendrell),URV,10 754,5 907,8 100,5 833
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81066.0,Infermeria (Girona),UdG,10 550,6 125,7 790,6 167
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61046.0,Infermeria (Igualada),UdL,10 426,5 250,8 010,8 500
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11037.0,Infermeria (Campus Bellvitge) (L'Hospitalet de Llobregat),UB,11 068,6 719,8 070,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61029.0,Infermeria (Lleida),UdL,11 146,5 063,8 170,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91043.0,Infermeria (Campus Manresa) (Manresa),UVic-UCC,8 028,5 563,6 370,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41031.0,Infermeria "Tecnocampus" (Mataró),UPF,8 680,5 875,6 860,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11036.0,Infermeria "Sant Joan de Déu" (Esplugues de Llobregat),UB,9 150,5 875,7 510,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21042.0,Infermeria "Gimbernat" (Sant Cugat del Vallès),UAB,7 847,5 063,6 870,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71016.0,Infermeria (Tarragona),URV,11 278,6 563,8 560,5 833
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21041.0,Infermeria EUIT de Terrassa (Terrassa),UAB,8 232,5 375,7 180,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71028.0,Infermeria (Tortosa),URV,10 957,5 375,8 020,5 333
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91013.0,Infermeria (Vic),UVic-UCC,7 930,5 020,6 900,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71084.0,Infermeria (Vilafranca del Penedès / el Vendrell),URV,10 481,5 938,7 990,6 167
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21046.0,Informàtica i Serveis (Sant Cugat del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81058.0,Innovació i Seguretat Alimentària (Girona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,31106.0,Intel·ligència Artificial (Barcelona),UPC,11 786,5 000,7 730,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21139.0,Intel·ligència Artificial / Artificial Intelligence (docència en Anglès) (Cerdanyola delVallès),UAB,10 510,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,10120.0,Investigació Privada (títol propi  no oficial) (Barcelona),UB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11039.0,Lingüística (Barcelona),UB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71072.0,Llengua i Literatura Catalanes (Tarragona),URV,5 000,5 000,5 000,7 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21136.0,Llengua i Literatura Espanyoles (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71073.0,Llengua i Literatura Hispàniques (Tarragona),URV,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41023.0,Llengües Aplicades (Barcelona),UPF,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41054.0,Llengües Aplicades / Traducció i Interpretació -Anglès- (simultaneïtat) (Barcelona),UPF,11 730,9 438,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11040.0,Llengües i Literatures Modernes (Barcelona),UB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11082.0,Llengües Romàniques i les seves Literatures (Barcelona),UB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81064.0,Logística Empresarial "Mediterrani" (Barcelona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41048.0,Logística i Negocis Marítims "Tecnocampus" (Mataró),UPF,6 240,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21048.0,Logopèdia (Cerdanyola del Vallès),UAB,8 918,5 000,7 525,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71062.0,Màrqueting "ESIC" (Barcelona),URV,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71074.0,Màrqueting "ESIC" (docència en Anglès) (Barcelona),URV,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81051.0,Màrqueting "Mediterrani" (Barcelona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61078.0,Màrqueting i Comunicació Digital "Centre Universitari EAE" (Barcelona),UdL,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91032.0,Màrqueting i Comunicació Empresarial (Vic),UVic-UCC,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41039.0,Màrqueting i Comunitats Digitals "Tecnocampus" (Mataró),UPF,6 204,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41062.0,Màrqueting i Comunitats Digitals / Turisme i Gestió del Lleure "Tecnocampus"(simultaneïtat) (Mataró),UPF,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,31132.0,Màrqueting  Innovació i Tecnologia "EUNCET" (Campus 22@) (presencial)(Barcelona),UPC,6 570,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,31131.0,Màrqueting  Innovació i Tecnologia "EUNCET" (Campus 22@) (semipresencial)(Barcelona),UPC,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,31134.0,Màrqueting  Innovació i Tecnologia "EUNCET" (Campus Terrassa) (presencial)(Terrassa),UPC,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,31133.0,Màrqueting  Innovació i Tecnologia "EUNCET" (Campus Terrassa)(semipresencial) (Terrassa),UPC,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21122.0,Matemàtica Computacional i Analítica de Dades (Cerdanyola del Vallès),UAB,11 666,5 000,7 730,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11041.0,Matemàtiques (Barcelona),UB,12 472,7 563,8 410,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,31040.0,Matemàtiques (Barcelona),UPC,12 816,5 000,7 440,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21003.0,Matemàtiques (Cerdanyola del Vallès),UAB,12 104,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11043.0,Medicina (Campus Clínic) (Barcelona),UB,12 946,6 657,9 570,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41058.0,Medicina (Barcelona),UPF,12 840,6 313,9 690,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21079.0,Medicina (Cerdanyola del Vallès),UAB,12 586,5 688,9 320,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81001.0,Medicina (Girona),UdG,12 553,5 563,9 320,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11083.0,Medicina (Campus Bellvitge) (L'Hospitalet de Llobregat),UB,12 760,6 563,9 460,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61030.0,Medicina (Lleida),UdL,12 558,5 313,9 310,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71019.0,Medicina (Reus),URV,12 696,5 813,9 790,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91054.0,Medicina (Vic),UVic-UCC,11 984,5 000,9 140,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21050.0,Microbiologia (Cerdanyola del Vallès),UAB,11 018,5 000,6 800,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41049.0,Mitjans Audiovisuals "Tecnocampus" (Mataró),UPF,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81079.0,Moda "ERAM" (Girona / Salt),UdG,5 508,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91029.0,Multimèdia. Aplicacions i Videojocs (Vic),UVic-UCC,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21051.0,Musicologia (Cerdanyola del Vallès),UAB,7 660,5 000,5 000,6 500
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21150.0,Nanociència i Nanotecnologia (Cerdanyola del Vallès),UAB,10 648,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,31045.0,Nàutica i Transport Marítim (Barcelona),UPC,7 909,7 063,8 050,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11102.0,Negoci Digital i Innovació en Turisme "CETT" (Barcelona),UB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11112.0,Negoci Digital i Innovació en Turisme / Turisme "CETT" (simultaneïtat)(Barcelona),UB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41024.0,Negocis i Màrqueting Internacionals - Bachelor in International Business andMarketing "ESCI" (Barcelona),UPF,8 704,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41063.0,Negocis i Màrqueting Internacionals - Bachelor in International Business andMarketing "ESCI" (docència en anglès) (Barcelona),UPF,9 466,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61031.0,Nutrició Humana i Dietètica (Lleida),UdL,7 633,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41061.0,Nutrició Humana i Dietètica "Tecnocampus" (Mataró),UPF,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71044.0,Nutrició Humana i Dietètica (Reus),URV,7 308,5 000,6 980,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81081.0,Nutrició Humana i Dietètica "EUSES" (Salt),UdG,5 000,5 000,5 830,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11062.0,Nutrició Humana i Dietètica (Santa Coloma de Gramenet),UB,10 184,5 563,8 300,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91021.0,Nutrició Humana i Dietètica (Vic),UVic-UCC,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11044.0,Odontologia (L'Hospitalet de Llobregat),UB,12 496,7 250,9 010,5 000
